txn_id,product_id,warehouse_id,txn_date,txn_type,qty_in,qty_out,unit_cost
1451,7,4,2025-01-31,IN,166.00,0.00,79.17
1452,7,4,2025-02-02,OUT,0.00,138.00,75.26
1453,7,4,2025-02-06,IN,152.00,0.00,76.53
1454,7,4,2025-02-08,OUT,0.00,11.00,74.98
1455,7,4,2025-02-12,IN,109.00,0.00,76.95
1456,7,4,2025-02-14,OUT,0.00,93.00,74.28
1457,7,4,2025-02-18,IN,102.00,0.00,77.99
1458,7,4,2025-02-20,OUT,0.00,60.00,75.83
1459,7,4,2025-02-24,IN,173.00,0.00,73.89
1460,7,4,2025-02-26,OUT,0.00,106.00,78.34
1461,7,4,2025-03-02,IN,126.00,0.00,78.41
1462,7,4,2025-03-04,OUT,0.00,94.00,73.96
1463,7,4,2025-03-08,IN,80.00,0.00,78.38
1464,7,4,2025-03-10,OUT,0.00,140.00,77.54
1465,7,4,2025-03-14,IN,142.00,0.00,74.14
1466,7,4,2025-03-16,OUT,0.00,45.00,75.29
1467,7,4,2025-03-20,IN,160.00,0.00,77.43
1468,7,4,2025-03-22,OUT,0.00,81.00,78.94
1469,7,4,2025-03-26,IN,156.00,0.00,76.92
1470,7,4,2025-03-28,OUT,0.00,115.00,79.17
1471,7,4,2025-04-01,IN,69.00,0.00,73.75
1472,7,4,2025-04-03,OUT,0.00,97.00,78.06
1473,7,4,2025-04-07,IN,88.00,0.00,79.23
1474,7,4,2025-04-09,OUT,0.00,123.00,79.27
1475,7,4,2025-04-13,IN,174.00,0.00,74.70
1476,7,4,2025-04-15,OUT,0.00,110.00,77.15
1477,7,4,2025-04-19,IN,76.00,0.00,74.06
1478,7,4,2025-04-21,OUT,0.00,13.00,78.06
1479,7,4,2025-04-25,IN,132.00,0.00,73.51
1480,7,4,2025-04-27,OUT,0.00,39.00,76.64
1481,8,4,2025-01-01,IN,117.00,0.00,71.92
1482,8,4,2025-01-03,OUT,0.00,11.00,67.39
1483,8,4,2025-01-07,IN,103.00,0.00,71.93
1484,8,4,2025-01-09,OUT,0.00,24.00,71.85
1485,8,4,2025-01-13,IN,131.00,0.00,68.43
1486,8,4,2025-01-15,OUT,0.00,27.00,67.21
1487,8,4,2025-01-19,IN,93.00,0.00,71.51
1488,8,4,2025-01-21,OUT,0.00,128.00,70.13
1489,8,4,2025-01-25,IN,105.00,0.00,70.16
1490,8,4,2025-01-27,OUT,0.00,131.00,71.09
1491,8,4,2025-01-31,IN,68.00,0.00,71.31
1492,8,4,2025-02-02,OUT,0.00,100.00,68.92
1493,8,4,2025-02-06,IN,131.00,0.00,71.24
1494,8,4,2025-02-08,OUT,0.00,124.00,70.75
1495,8,4,2025-02-12,IN,180.00,0.00,67.87
1496,8,4,2025-02-14,OUT,0.00,16.00,71.93
1497,8,4,2025-02-18,IN,86.00,0.00,70.96
1498,8,4,2025-02-20,OUT,0.00,103.00,71.86
1499,8,4,2025-02-24,IN,129.00,0.00,70.26
1500,8,4,2025-02-26,OUT,0.00,105.00,72.48
1501,8,4,2025-03-02,IN,120.00,0.00,71.34
1502,8,4,2025-03-04,OUT,0.00,114.00,71.99
1503,8,4,2025-03-08,IN,142.00,0.00,69.91
1504,8,4,2025-03-10,OUT,0.00,65.00,71.92
1505,8,4,2025-03-14,IN,123.00,0.00,71.63
1506,8,4,2025-03-16,OUT,0.00,62.00,70.89
1507,8,4,2025-03-20,IN,84.00,0.00,70.88
1508,8,4,2025-03-22,OUT,0.00,39.00,67.96
1509,8,4,2025-03-26,IN,100.00,0.00,71.66
1510,8,4,2025-03-28,OUT,0.00,14.00,70.53
1511,8,4,2025-04-01,IN,84.00,0.00,69.92
1512,8,4,2025-04-03,OUT,0.00,82.00,68.57
1513,8,4,2025-04-07,IN,65.00,0.00,71.25
1514,8,4,2025-04-09,OUT,0.00,90.00,68.53
1515,8,4,2025-04-13,IN,57.00,0.00,70.12
1516,8,4,2025-04-15,OUT,0.00,27.00,70.61
1517,8,4,2025-04-19,IN,144.00,0.00,69.88
1518,8,4,2025-04-21,OUT,0.00,68.00,71.90
1519,8,4,2025-04-25,IN,72.00,0.00,68.89
1520,8,4,2025-04-27,OUT,0.00,94.00,69.27
1521,9,4,2025-01-01,IN,96.00,0.00,15.11
1522,9,4,2025-01-03,OUT,0.00,102.00,15.41
1523,9,4,2025-01-07,IN,46.00,0.00,15.21
1524,9,4,2025-01-09,OUT,0.00,117.00,15.74
1525,9,4,2025-01-13,IN,41.00,0.00,14.88
1526,9,4,2025-01-15,OUT,0.00,56.00,15.62
1527,9,4,2025-01-19,IN,109.00,0.00,15.51
1528,9,4,2025-01-21,OUT,0.00,61.00,14.78
1529,9,4,2025-01-25,IN,154.00,0.00,14.91
1530,9,4,2025-01-27,OUT,0.00,105.00,15.43
1531,9,4,2025-01-31,IN,140.00,0.00,15.59
1532,9,4,2025-02-02,OUT,0.00,87.00,15.77
1533,9,4,2025-02-06,IN,176.00,0.00,14.98
1534,9,4,2025-02-08,OUT,0.00,124.00,14.80
1535,9,4,2025-02-12,IN,40.00,0.00,14.67
1536,9,4,2025-02-14,OUT,0.00,136.00,15.54
1537,9,4,2025-02-18,IN,61.00,0.00,15.54
1538,9,4,2025-02-20,OUT,0.00,134.00,14.83
1539,9,4,2025-02-24,IN,178.00,0.00,15.73
1540,9,4,2025-02-26,OUT,0.00,98.00,14.78
1541,9,4,2025-03-02,IN,179.00,0.00,15.24
1542,9,4,2025-03-04,OUT,0.00,53.00,15.45
1543,9,4,2025-03-08,IN,129.00,0.00,15.76
1544,9,4,2025-03-10,OUT,0.00,22.00,14.94
1545,9,4,2025-03-14,IN,173.00,0.00,15.75
1546,9,4,2025-03-16,OUT,0.00,76.00,15.07
1547,9,4,2025-03-20,IN,63.00,0.00,15.54
1548,9,4,2025-03-22,OUT,0.00,87.00,15.56
1549,9,4,2025-03-26,IN,73.00,0.00,14.61
1550,9,4,2025-03-28,OUT,0.00,132.00,14.79
1551,9,4,2025-04-01,IN,161.00,0.00,15.47
1552,9,4,2025-04-03,OUT,0.00,72.00,15.60
1553,9,4,2025-04-07,IN,99.00,0.00,15.08
1554,9,4,2025-04-09,OUT,0.00,57.00,14.87
1555,9,4,2025-04-13,IN,26.00,0.00,14.95
1556,9,4,2025-04-15,OUT,0.00,41.00,14.62
1557,9,4,2025-04-19,IN,91.00,0.00,14.67
1558,9,4,2025-04-21,OUT,0.00,33.00,15.77
1559,9,4,2025-04-25,IN,157.00,0.00,14.87
1560,9,4,2025-04-27,OUT,0.00,106.00,15.47
1561,10,4,2025-01-01,IN,96.00,0.00,12.48
1562,10,4,2025-01-03,OUT,0.00,78.00,11.64
1563,10,4,2025-01-07,IN,32.00,0.00,12.13
1564,10,4,2025-01-09,OUT,0.00,13.00,12.28
1565,10,4,2025-01-13,IN,155.00,0.00,11.65
1566,10,4,2025-01-15,OUT,0.00,69.00,11.65
1567,10,4,2025-01-19,IN,111.00,0.00,11.72
1568,10,4,2025-01-21,OUT,0.00,47.00,11.88
1569,10,4,2025-01-25,IN,155.00,0.00,12.28
1570,10,4,2025-01-27,OUT,0.00,12.00,12.39
1571,10,4,2025-01-31,IN,152.00,0.00,12.17
1572,10,4,2025-02-02,OUT,0.00,62.00,12.40
1573,10,4,2025-02-06,IN,27.00,0.00,12.10
1574,10,4,2025-02-08,OUT,0.00,117.00,11.73
1575,10,4,2025-02-12,IN,151.00,0.00,11.86
1576,10,4,2025-02-14,OUT,0.00,107.00,11.68
1577,10,4,2025-02-18,IN,165.00,0.00,12.36
1578,10,4,2025-02-20,OUT,0.00,102.00,11.74
1579,10,4,2025-02-24,IN,39.00,0.00,11.73
1580,10,4,2025-02-26,OUT,0.00,129.00,12.09
1581,10,4,2025-03-02,IN,153.00,0.00,12.39
1582,10,4,2025-03-04,OUT,0.00,75.00,11.61
1583,10,4,2025-03-08,IN,103.00,0.00,12.22
1584,10,4,2025-03-10,OUT,0.00,64.00,12.27
1585,10,4,2025-03-14,IN,152.00,0.00,12.22
1586,10,4,2025-03-16,OUT,0.00,50.00,11.69
1587,10,4,2025-03-20,IN,149.00,0.00,12.39
1588,10,4,2025-03-22,OUT,0.00,130.00,11.83
1589,10,4,2025-03-26,IN,147.00,0.00,12.35
1590,10,4,2025-03-28,OUT,0.00,32.00,11.67
1591,10,4,2025-04-01,IN,57.00,0.00,12.31
1592,10,4,2025-04-03,OUT,0.00,90.00,12.41
1593,10,4,2025-04-07,IN,38.00,0.00,12.28
1594,10,4,2025-04-09,OUT,0.00,27.00,11.85
1595,10,4,2025-04-13,IN,86.00,0.00,11.67
1596,10,4,2025-04-15,OUT,0.00,53.00,12.27
1597,10,4,2025-04-19,IN,178.00,0.00,12.26
1598,10,4,2025-04-21,OUT,0.00,80.00,12.19
1599,10,4,2025-04-25,IN,111.00,0.00,11.63
1600,10,4,2025-04-27,OUT,0.00,132.00,11.75
1601,1,5,2025-01-01,IN,150.00,0.00,18.31
1602,1,5,2025-01-03,OUT,0.00,82.00,18.82
1603,1,5,2025-01-07,IN,130.00,0.00,19.42
1604,1,5,2025-01-09,OUT,0.00,92.00,18.50
1605,1,5,2025-01-13,IN,166.00,0.00,19.21
1606,1,5,2025-01-15,OUT,0.00,133.00,18.20
1607,1,5,2025-01-19,IN,74.00,0.00,19.47
1608,1,5,2025-01-21,OUT,0.00,85.00,19.22
1609,1,5,2025-01-25,IN,111.00,0.00,19.19
1610,1,5,2025-01-27,OUT,0.00,99.00,18.78
1611,1,5,2025-01-31,IN,129.00,0.00,19.02
1612,1,5,2025-02-02,OUT,0.00,13.00,18.91
1613,1,5,2025-02-06,IN,51.00,0.00,19.04
1614,1,5,2025-02-08,OUT,0.00,29.00,18.86
1615,1,5,2025-02-12,IN,55.00,0.00,18.61
1616,1,5,2025-02-14,OUT,0.00,96.00,19.46
1617,1,5,2025-02-18,IN,99.00,0.00,18.87
1618,1,5,2025-02-20,OUT,0.00,132.00,19.32
1619,1,5,2025-02-24,IN,103.00,0.00,18.57
1620,1,5,2025-02-26,OUT,0.00,31.00,19.30
1621,1,5,2025-03-02,IN,65.00,0.00,18.17
1622,1,5,2025-03-04,OUT,0.00,119.00,18.32
1623,1,5,2025-03-08,IN,147.00,0.00,18.23
1624,1,5,2025-03-10,OUT,0.00,124.00,19.44
1625,1,5,2025-03-14,IN,54.00,0.00,18.32
1626,1,5,2025-03-16,OUT,0.00,76.00,18.36
1627,1,5,2025-03-20,IN,78.00,0.00,18.79
1628,1,5,2025-03-22,OUT,0.00,135.00,18.99
1629,1,5,2025-03-26,IN,175.00,0.00,19.41
1630,1,5,2025-03-28,OUT,0.00,123.00,18.30
1631,1,5,2025-04-01,IN,44.00,0.00,19.42
1632,1,5,2025-04-03,OUT,0.00,60.00,19.26
1633,1,5,2025-04-07,IN,62.00,0.00,19.37
1634,1,5,2025-04-09,OUT,0.00,106.00,18.52
1635,1,5,2025-04-13,IN,150.00,0.00,19.37
1636,1,5,2025-04-15,OUT,0.00,114.00,19.56
1637,1,5,2025-04-19,IN,79.00,0.00,18.85
1638,1,5,2025-04-21,OUT,0.00,47.00,19.53
1639,1,5,2025-04-25,IN,75.00,0.00,18.15
1640,1,5,2025-04-27,OUT,0.00,56.00,18.19
1641,2,5,2025-01-01,IN,171.00,0.00,12.78
1642,2,5,2025-01-03,OUT,0.00,93.00,12.61
1643,2,5,2025-01-07,IN,142.00,0.00,12.72
1644,2,5,2025-01-09,OUT,0.00,15.00,12.74
1645,2,5,2025-01-13,IN,40.00,0.00,12.67
1646,2,5,2025-01-15,OUT,0.00,84.00,13.05
1647,2,5,2025-01-19,IN,162.00,0.00,12.87
1648,2,5,2025-01-21,OUT,0.00,89.00,12.25
1649,2,5,2025-01-25,IN,47.00,0.00,12.66
1650,2,5,2025-01-27,OUT,0.00,109.00,12.54
1651,2,5,2025-01-31,IN,54.00,0.00,12.43
1652,2,5,2025-02-02,OUT,0.00,27.00,12.73
1653,2,5,2025-02-06,IN,47.00,0.00,12.23
1654,2,5,2025-02-08,OUT,0.00,130.00,12.40
1655,2,5,2025-02-12,IN,26.00,0.00,12.95
1656,2,5,2025-02-14,OUT,0.00,128.00,12.33
1657,2,5,2025-02-18,IN,177.00,0.00,12.18
1658,2,5,2025-02-20,OUT,0.00,60.00,12.75
1659,2,5,2025-02-24,IN,22.00,0.00,12.75
1660,2,5,2025-02-26,OUT,0.00,54.00,12.67
1661,2,5,2025-03-02,IN,168.00,0.00,12.39
1662,2,5,2025-03-04,OUT,0.00,67.00,12.38
1663,2,5,2025-03-08,IN,141.00,0.00,12.22
1664,2,5,2025-03-10,OUT,0.00,63.00,12.98
1665,2,5,2025-03-14,IN,134.00,0.00,12.47
1666,2,5,2025-03-16,OUT,0.00,88.00,12.57
1667,2,5,2025-03-20,IN,50.00,0.00,12.27
1668,2,5,2025-03-22,OUT,0.00,97.00,12.90
1669,2,5,2025-03-26,IN,80.00,0.00,12.59
1670,2,5,2025-03-28,OUT,0.00,87.00,12.94
1671,2,5,2025-04-01,IN,76.00,0.00,12.71
1672,2,5,2025-04-03,OUT,0.00,68.00,12.99
1673,2,5,2025-04-07,IN,145.00,0.00,12.86
1674,2,5,2025-04-09,OUT,0.00,33.00,13.01
1675,2,5,2025-04-13,IN,123.00,0.00,12.25
1676,2,5,2025-04-15,OUT,0.00,65.00,13.07
1677,2,5,2025-04-19,IN,84.00,0.00,12.41
1678,2,5,2025-04-21,OUT,0.00,29.00,12.39
1679,2,5,2025-04-25,IN,145.00,0.00,12.42
1680,2,5,2025-04-27,OUT,0.00,140.00,13.12
1681,3,5,2025-01-01,IN,25.00,0.00,21.73
1682,3,5,2025-01-03,OUT,0.00,111.00,22.92
1683,3,5,2025-01-07,IN,171.00,0.00,22.50
1684,3,5,2025-01-09,OUT,0.00,66.00,22.23
1685,3,5,2025-01-13,IN,102.00,0.00,23.11
1686,3,5,2025-01-15,OUT,0.00,63.00,22.92
1687,3,5,2025-01-19,IN,69.00,0.00,22.87
1688,3,5,2025-01-21,OUT,0.00,90.00,22.15
1689,3,5,2025-01-25,IN,20.00,0.00,22.80
1690,3,5,2025-01-27,OUT,0.00,140.00,22.87
1691,3,5,2025-01-31,IN,25.00,0.00,22.51
1692,3,5,2025-02-02,OUT,0.00,17.00,22.48
1693,3,5,2025-02-06,IN,37.00,0.00,22.96
1694,3,5,2025-02-08,OUT,0.00,44.00,21.70
1695,3,5,2025-02-12,IN,71.00,0.00,22.58
1696,3,5,2025-02-14,OUT,0.00,114.00,23.17
1697,3,5,2025-02-18,IN,71.00,0.00,22.89
1698,3,5,2025-02-20,OUT,0.00,110.00,22.10
1699,3,5,2025-02-24,IN,157.00,0.00,22.46
1700,3,5,2025-02-26,OUT,0.00,103.00,21.69
1701,3,5,2025-03-02,IN,156.00,0.00,22.43
1702,3,5,2025-03-04,OUT,0.00,94.00,22.31
1703,3,5,2025-03-08,IN,102.00,0.00,23.33
1704,3,5,2025-03-10,OUT,0.00,83.00,22.38
1705,3,5,2025-03-14,IN,78.00,0.00,21.92
1706,3,5,2025-03-16,OUT,0.00,77.00,22.34
1707,3,5,2025-03-20,IN,143.00,0.00,22.80
1708,3,5,2025-03-22,OUT,0.00,96.00,23.19
1709,3,5,2025-03-26,IN,29.00,0.00,21.98
1710,3,5,2025-03-28,OUT,0.00,92.00,23.06
1711,3,5,2025-04-01,IN,27.00,0.00,23.32
1712,3,5,2025-04-03,OUT,0.00,38.00,23.16
1713,3,5,2025-04-07,IN,97.00,0.00,22.82
1714,3,5,2025-04-09,OUT,0.00,111.00,22.86
1715,3,5,2025-04-13,IN,59.00,0.00,23.40
1716,3,5,2025-04-15,OUT,0.00,84.00,22.75
1717,3,5,2025-04-19,IN,44.00,0.00,22.56
1718,3,5,2025-04-21,OUT,0.00,20.00,22.69
1719,3,5,2025-04-25,IN,40.00,0.00,22.96
1720,3,5,2025-04-27,OUT,0.00,44.00,21.78
1721,4,5,2025-01-01,IN,160.00,0.00,27.62
1722,4,5,2025-01-03,OUT,0.00,52.00,27.51
1723,4,5,2025-01-07,IN,83.00,0.00,27.99
1724,4,5,2025-01-09,OUT,0.00,127.00,26.86
1725,4,5,2025-01-13,IN,99.00,0.00,26.53
1726,4,5,2025-01-15,OUT,0.00,25.00,27.46
1727,4,5,2025-01-19,IN,132.00,0.00,28.22
1728,4,5,2025-01-21,OUT,0.00,52.00,26.88
1729,4,5,2025-01-25,IN,156.00,0.00,27.79
1730,4,5,2025-01-27,OUT,0.00,61.00,27.64
1731,4,5,2025-01-31,IN,52.00,0.00,28.02
1732,4,5,2025-02-02,OUT,0.00,57.00,27.50
1733,4,5,2025-02-06,IN,140.00,0.00,26.96
1734,4,5,2025-02-08,OUT,0.00,129.00,27.01
1735,4,5,2025-02-12,IN,49.00,0.00,28.24
1736,4,5,2025-02-14,OUT,0.00,96.00,26.55
1737,4,5,2025-02-18,IN,123.00,0.00,27.86
1738,4,5,2025-02-20,OUT,0.00,66.00,26.64
1739,4,5,2025-02-24,IN,171.00,0.00,27.32
1740,4,5,2025-02-26,OUT,0.00,95.00,28.12
1741,4,5,2025-03-02,IN,126.00,0.00,27.52
1742,4,5,2025-03-04,OUT,0.00,13.00,26.84
1743,4,5,2025-03-08,IN,20.00,0.00,27.57
1744,4,5,2025-03-10,OUT,0.00,31.00,27.49
1745,4,5,2025-03-14,IN,73.00,0.00,27.62
1746,4,5,2025-03-16,OUT,0.00,10.00,26.62
1747,4,5,2025-03-20,IN,160.00,0.00,26.48
1748,4,5,2025-03-22,OUT,0.00,13.00,26.70
1749,4,5,2025-03-26,IN,177.00,0.00,28.12
1750,4,5,2025-03-28,OUT,0.00,105.00,27.95
1751,4,5,2025-04-01,IN,180.00,0.00,27.63
1752,4,5,2025-04-03,OUT,0.00,14.00,27.83
1753,4,5,2025-04-07,IN,43.00,0.00,28.32
1754,4,5,2025-04-09,OUT,0.00,29.00,27.70
1755,4,5,2025-04-13,IN,98.00,0.00,26.60
1756,4,5,2025-04-15,OUT,0.00,130.00,28.09
1757,4,5,2025-04-19,IN,144.00,0.00,26.39
1758,4,5,2025-04-21,OUT,0.00,120.00,26.37
1759,4,5,2025-04-25,IN,104.00,0.00,27.00
1760,4,5,2025-04-27,OUT,0.00,107.00,28.33
1761,5,5,2025-01-01,IN,120.00,0.00,15.19
1762,5,5,2025-01-03,OUT,0.00,42.00,15.47
1763,5,5,2025-01-07,IN,52.00,0.00,15.45
1764,5,5,2025-01-09,OUT,0.00,73.00,15.00
1765,5,5,2025-01-13,IN,180.00,0.00,15.40
1766,5,5,2025-01-15,OUT,0.00,136.00,16.16
1767,5,5,2025-01-19,IN,21.00,0.00,15.80
1768,5,5,2025-01-21,OUT,0.00,70.00,15.78
1769,5,5,2025-01-25,IN,179.00,0.00,15.36
1770,5,5,2025-01-27,OUT,0.00,18.00,16.19
1771,5,5,2025-01-31,IN,56.00,0.00,15.32
1772,5,5,2025-02-02,OUT,0.00,139.00,15.56
1773,5,5,2025-02-06,IN,159.00,0.00,15.66
1774,5,5,2025-02-08,OUT,0.00,97.00,15.78
1775,5,5,2025-02-12,IN,40.00,0.00,15.56
1776,5,5,2025-02-14,OUT,0.00,121.00,15.83
1777,5,5,2025-02-18,IN,84.00,0.00,15.99
1778,5,5,2025-02-20,OUT,0.00,52.00,16.02
1779,5,5,2025-02-24,IN,135.00,0.00,15.51
1780,5,5,2025-02-26,OUT,0.00,75.00,15.82
1781,5,5,2025-03-02,IN,29.00,0.00,15.27
1782,5,5,2025-03-04,OUT,0.00,53.00,15.98
1783,5,5,2025-03-08,IN,66.00,0.00,15.15
1784,5,5,2025-03-10,OUT,0.00,74.00,15.97
1785,5,5,2025-03-14,IN,41.00,0.00,15.91
1786,5,5,2025-03-16,OUT,0.00,57.00,15.59
1787,5,5,2025-03-20,IN,176.00,0.00,16.14
1788,5,5,2025-03-22,OUT,0.00,105.00,15.65
1789,5,5,2025-03-26,IN,60.00,0.00,15.62
1790,5,5,2025-03-28,OUT,0.00,18.00,15.39
1791,5,5,2025-04-01,IN,66.00,0.00,15.15
1792,5,5,2025-04-03,OUT,0.00,14.00,15.50
1793,5,5,2025-04-07,IN,25.00,0.00,15.41
1794,5,5,2025-04-09,OUT,0.00,104.00,15.61
1795,5,5,2025-04-13,IN,144.00,0.00,15.68
1796,5,5,2025-04-15,OUT,0.00,115.00,15.46
1797,5,5,2025-04-19,IN,52.00,0.00,16.18
1798,5,5,2025-04-21,OUT,0.00,37.00,15.28
1799,5,5,2025-04-25,IN,171.00,0.00,15.11
1800,5,5,2025-04-27,OUT,0.00,123.00,15.08
1801,6,5,2025-01-01,IN,145.00,0.00,10.75
1802,6,5,2025-01-03,OUT,0.00,17.00,10.79
1803,6,5,2025-01-07,IN,23.00,0.00,11.04
1804,6,5,2025-01-09,OUT,0.00,121.00,10.95
1805,6,5,2025-01-13,IN,52.00,0.00,10.55
1806,6,5,2025-01-15,OUT,0.00,91.00,11.14
1807,6,5,2025-01-19,IN,111.00,0.00,10.64
1808,6,5,2025-01-21,OUT,0.00,16.00,10.81
1809,6,5,2025-01-25,IN,34.00,0.00,11.06
1810,6,5,2025-01-27,OUT,0.00,43.00,10.74
1811,6,5,2025-01-31,IN,143.00,0.00,11.25
1812,6,5,2025-02-02,OUT,0.00,43.00,10.86
1813,6,5,2025-02-06,IN,41.00,0.00,11.13
1814,6,5,2025-02-08,OUT,0.00,123.00,11.02
1815,6,5,2025-02-12,IN,165.00,0.00,11.12
1816,6,5,2025-02-14,OUT,0.00,62.00,10.74
1817,6,5,2025-02-18,IN,85.00,0.00,10.59
1818,6,5,2025-02-20,OUT,0.00,132.00,10.78
1819,6,5,2025-02-24,IN,55.00,0.00,11.11
1820,6,5,2025-02-26,OUT,0.00,92.00,10.79
1821,6,5,2025-03-02,IN,91.00,0.00,11.28
1822,6,5,2025-03-04,OUT,0.00,51.00,11.07
1823,6,5,2025-03-08,IN,169.00,0.00,11.05
1824,6,5,2025-03-10,OUT,0.00,125.00,11.05
1825,6,5,2025-03-14,IN,112.00,0.00,11.14
1826,6,5,2025-03-16,OUT,0.00,31.00,10.56
1827,6,5,2025-03-20,IN,136.00,0.00,11.10
1828,6,5,2025-03-22,OUT,0.00,48.00,10.76
1829,6,5,2025-03-26,IN,104.00,0.00,10.68
1830,6,5,2025-03-28,OUT,0.00,54.00,10.62
1831,6,5,2025-04-01,IN,101.00,0.00,10.60
1832,6,5,2025-04-03,OUT,0.00,50.00,10.80
1833,6,5,2025-04-07,IN,166.00,0.00,11.01
1834,6,5,2025-04-09,OUT,0.00,97.00,10.92
1835,6,5,2025-04-13,IN,172.00,0.00,10.82
1836,6,5,2025-04-15,OUT,0.00,11.00,11.02
1837,6,5,2025-04-19,IN,50.00,0.00,10.80
1838,6,5,2025-04-21,OUT,0.00,120.00,11.13
1839,6,5,2025-04-25,IN,28.00,0.00,10.83
1840,6,5,2025-04-27,OUT,0.00,133.00,10.63
1841,7,5,2025-01-01,IN,147.00,0.00,74.51
1842,7,5,2025-01-03,OUT,0.00,23.00,79.02
1843,7,5,2025-01-07,IN,24.00,0.00,75.94
1844,7,5,2025-01-09,OUT,0.00,87.00,79.34
1845,7,5,2025-01-13,IN,30.00,0.00,74.10
1846,7,5,2025-01-15,OUT,0.00,109.00,74.57
1847,7,5,2025-01-19,IN,127.00,0.00,75.81
1848,7,5,2025-01-21,OUT,0.00,43.00,76.32
1849,7,5,2025-01-25,IN,85.00,0.00,76.34
1850,7,5,2025-01-27,OUT,0.00,114.00,77.64
1851,7,5,2025-01-31,IN,79.00,0.00,78.99
1852,7,5,2025-02-02,OUT,0.00,84.00,75.75
1853,7,5,2025-02-06,IN,31.00,0.00,79.04
1854,7,5,2025-02-08,OUT,0.00,133.00,78.50
1855,7,5,2025-02-12,IN,177.00,0.00,75.09
1856,7,5,2025-02-14,OUT,0.00,64.00,75.64
1857,7,5,2025-02-18,IN,127.00,0.00,75.63
1858,7,5,2025-02-20,OUT,0.00,33.00,78.63
1859,7,5,2025-02-24,IN,31.00,0.00,73.72
1860,7,5,2025-02-26,OUT,0.00,100.00,74.51
1861,7,5,2025-03-02,IN,108.00,0.00,78.73
1862,7,5,2025-03-04,OUT,0.00,22.00,76.10
1863,7,5,2025-03-08,IN,81.00,0.00,78.03
1864,7,5,2025-03-10,OUT,0.00,109.00,73.91
1865,7,5,2025-03-14,IN,122.00,0.00,77.80
1866,7,5,2025-03-16,OUT,0.00,127.00,76.33
1867,7,5,2025-03-20,IN,113.00,0.00,76.31
1868,7,5,2025-03-22,OUT,0.00,133.00,76.53
1869,7,5,2025-03-26,IN,51.00,0.00,74.72
1870,7,5,2025-03-28,OUT,0.00,62.00,76.07
1871,7,5,2025-04-01,IN,52.00,0.00,73.52
1872,7,5,2025-04-03,OUT,0.00,56.00,74.83
1873,7,5,2025-04-07,IN,48.00,0.00,74.95
1874,7,5,2025-04-09,OUT,0.00,55.00,78.76
1875,7,5,2025-04-13,IN,62.00,0.00,78.11
1876,7,5,2025-04-15,OUT,0.00,93.00,75.93
1877,7,5,2025-04-19,IN,92.00,0.00,75.23
1878,7,5,2025-04-21,OUT,0.00,53.00,79.26
1879,7,5,2025-04-25,IN,106.00,0.00,76.18
1880,7,5,2025-04-27,OUT,0.00,112.00,76.65
1881,8,5,2025-01-01,IN,83.00,0.00,69.13
1882,8,5,2025-01-03,OUT,0.00,68.00,69.95
1883,8,5,2025-01-07,IN,63.00,0.00,69.68
1884,8,5,2025-01-09,OUT,0.00,39.00,67.39
1885,8,5,2025-01-13,IN,22.00,0.00,71.66
1886,8,5,2025-01-15,OUT,0.00,112.00,70.06
1887,8,5,2025-01-19,IN,57.00,0.00,71.48
1888,8,5,2025-01-21,OUT,0.00,93.00,67.11
1889,8,5,2025-01-25,IN,47.00,0.00,69.24
1890,8,5,2025-01-27,OUT,0.00,103.00,69.07
1891,8,5,2025-01-31,IN,159.00,0.00,68.72
1892,8,5,2025-02-02,OUT,0.00,52.00,67.23
1893,8,5,2025-02-06,IN,104.00,0.00,68.66
1894,8,5,2025-02-08,OUT,0.00,102.00,70.67
1895,8,5,2025-02-12,IN,170.00,0.00,68.16
1896,8,5,2025-02-14,OUT,0.00,140.00,71.66
1897,8,5,2025-02-18,IN,25.00,0.00,68.58
1898,8,5,2025-02-20,OUT,0.00,104.00,69.80
1899,8,5,2025-02-24,IN,95.00,0.00,68.16
1900,8,5,2025-02-26,OUT,0.00,42.00,68.91
1901,8,5,2025-03-02,IN,71.00,0.00,68.70
1902,8,5,2025-03-04,OUT,0.00,91.00,68.68
1903,8,5,2025-03-08,IN,26.00,0.00,71.18
1904,8,5,2025-03-10,OUT,0.00,112.00,71.58
1905,8,5,2025-03-14,IN,41.00,0.00,68.70
1906,8,5,2025-03-16,OUT,0.00,55.00,68.95
1907,8,5,2025-03-20,IN,66.00,0.00,70.55
1908,8,5,2025-03-22,OUT,0.00,11.00,69.31
1909,8,5,2025-03-26,IN,144.00,0.00,71.79
1910,8,5,2025-03-28,OUT,0.00,132.00,70.39
1911,8,5,2025-04-01,IN,106.00,0.00,67.82
1912,8,5,2025-04-03,OUT,0.00,84.00,70.90
1913,8,5,2025-04-07,IN,179.00,0.00,69.38
1914,8,5,2025-04-09,OUT,0.00,115.00,72.48
1915,8,5,2025-04-13,IN,44.00,0.00,71.89
1916,8,5,2025-04-15,OUT,0.00,103.00,69.11
1917,8,5,2025-04-19,IN,176.00,0.00,71.58
1918,8,5,2025-04-21,OUT,0.00,46.00,72.18
1919,8,5,2025-04-25,IN,30.00,0.00,69.37
1920,8,5,2025-04-27,OUT,0.00,94.00,72.42
1921,9,5,2025-01-01,IN,27.00,0.00,15.63
1922,9,5,2025-01-03,OUT,0.00,110.00,15.01
1923,9,5,2025-01-07,IN,73.00,0.00,15.25
